PairName,SeqType,NumMatches,Inliers,TimeMS,H_Error,MMA@3,MMA@5,MMA@7,MHA_Acc@3,MHA_Acc@5,MHA_Acc@7,AUC@1,AUC@3,AUC@5,AUC@10
i_objects_1_3,illumination,1118,902,10.61,1.0812,0.7818,0.9329,0.9812,1,1,1,0.0000,0.6396,0.7838,0.8919
i_objects_1_4,illumination,974,681,9.98,1.3303,0.6807,0.8706,0.9435,1,1,1,0.0000,0.5566,0.7339,0.8670
i_objects_1_5,illumination,965,662,9.93,1.8660,0.6539,0.8570,0.9534,1,1,1,0.0000,0.3780,0.6268,0.8134
i_objects_1_6,illumination,1377,1264,9.82,0.3837,0.9070,0.9760,0.9956,1,1,1,0.6163,0.8721,0.9233,0.9616
i_parking_1_2,illumination,1350,1154,9.95,0.3392,0.8467,0.9519,0.9800,1,1,1,0.6608,0.8869,0.9322,0.9661
i_parking_1_3,illumination,1273,1077,9.48,0.3281,0.8413,0.9474,0.9788,1,1,1,0.6719,0.8906,0.9344,0.9672
i_parking_1_4,illumination,1068,781,9.20,1.2059,0.6751,0.8680,0.9438,1,1,1,0.0000,0.5980,0.7588,0.8794
i_parking_1_5,illumination,886,583,9.44,1.2519,0.6072,0.7822,0.8826,1,1,1,0.0000,0.5827,0.7496,0.8748
i_parking_1_6,illumination,1062,794,9.50,0.9472,0.7109,0.8832,0.9463,1,1,1,0.0528,0.6843,0.8106,0.9053
i_partyfood_1_2,illumination,754,709,9.02,0.2515,0.9430,0.9748,0.9854,1,1,1,0.7485,0.9162,0.9497,0.9748
i_partyfood_1_3,illumination,704,636,9.60,0.5213,0.9048,0.9474,0.9787,1,1,1,0.4787,0.8262,0.8957,0.9479
i_partyfood_1_4,illumination,615,520,9.79,0.0000,0.8569,0.9333,0.9675,1,1,1,1.0000,1.0000,1.0000,1.0000
i_partyfood_1_5,illumination,599,507,9.72,1.0067,0.8381,0.9115,0.9549,1,1,1,0.0000,0.6644,0.7987,0.8993
i_partyfood_1_6,illumination,496,405,9.40,0.8769,0.8165,0.9194,0.9536,1,1,1,0.1231,0.7077,0.8246,0.9123
i_pinard_1_2,illumination,921,788,10.37,0.5263,0.8415,0.9338,0.9696,1,1,1,0.4737,0.8246,0.8947,0.9474
i_pinard_1_3,illumination,734,508,10.55,1.6332,0.6689,0.7807,0.8651,1,1,1,0.0000,0.4556,0.6734,0.8367
i_pinard_1_4,illumination,737,533,10.54,1.6490,0.6961,0.8100,0.8955,1,1,1,0.0000,0.4503,0.6702,0.8351
i_pinard_1_5,illumination,767,551,10.85,1.6835,0.6871,0.8188,0.9100,1,1,1,0.0000,0.4388,0.6633,0.8317
i_pinard_1_6,illumination,824,634,11.30,1.0853,0.7549,0.8750,0.9515,1,1,1,0.0000,0.6382,0.7829,0.8915
i_pool_1_2,illumination,556,288,9.54,0.9557,0.5144,0.7140,0.8399,1,1,1,0.0443,0.6814,0.8089,0.9044
i_pool_1_3,illumination,275,89,9.78,7.1204,0.3127,0.4873,0.6182,0,0,0,0.0000,0.0000,0.0000,0.2880
i_pool_1_4,illumination,285,102,10.37,3.6465,0.3333,0.5439,0.6526,0,1,1,0.0000,0.0000,0.2707,0.6354
i_pool_1_5,illumination,387,175,10.21,1.1964,0.4548,0.6279,0.7623,1,1,1,0.0000,0.6012,0.7607,0.8804
i_pool_1_6,illumination,393,171,9.85,1.1489,0.4122,0.5929,0.7176,1,1,1,0.0000,0.6170,0.7702,0.8851
i_porta_1_2,illumination,1257,869,11.31,0.5116,0.6826,0.8775,0.9515,1,1,1,0.4884,0.8295,0.8977,0.9488
i_porta_1_3,illumination,1286,902,10.83,0.3977,0.6952,0.8974,0.9705,1,1,1,0.6023,0.8674,0.9205,0.9602
i_porta_1_4,illumination,1107,698,10.52,0.9006,0.6170,0.8329,0.9295,1,1,1,0.0994,0.6998,0.8199,0.9099
i_porta_1_5,illumination,786,502,10.29,0.6822,0.6387,0.8270,0.9389,1,1,1,0.3178,0.7726,0.8636,0.9318
i_porta_1_6,illumination,584,297,10.51,0.6523,0.4777,0.6729,0.7894,1,1,1,0.3477,0.7826,0.8695,0.9348
i_resort_1_2,illumination,1658,1454,11.34,0.3450,0.8764,0.9692,0.9940,1,1,1,0.6550,0.8850,0.9310,0.9655
i_resort_1_3,illumination,2017,1936,10.55,0.1237,0.9618,0.9911,0.9985,1,1,1,0.8763,0.9588,0.9753,0.9876
i_resort_1_4,illumination,1975,1880,11.42,0.1359,0.9529,0.9889,0.9975,1,1,1,0.8641,0.9547,0.9728,0.9864
i_resort_1_5,illumination,1555,1370,10.75,0.4484,0.8733,0.9640,0.9904,1,1,1,0.5516,0.8505,0.9103,0.9552
i_resort_1_6,illumination,1599,1387,10.75,0.6613,0.8668,0.9637,0.9931,1,1,1,0.3387,0.7796,0.8677,0.9339
