PairName,SeqType,NumMatches,Inliers,TimeMS,H_Error,MMA@3,MMA@5,MMA@7,MHA_Acc@3,MHA_Acc@5,MHA_Acc@7,AUC@1,AUC@3,AUC@5,AUC@10
i_resort_1_3,illumination,1778,1688,5.49,0.1398,0.9483,0.9741,0.9865,1,1,1,0.8602,0.9534,0.9720,0.9860
i_resort_1_4,illumination,1766,1679,5.73,0.0853,0.9502,0.9757,0.9847,1,1,1,0.9147,0.9716,0.9829,0.9915
i_resort_1_5,illumination,1573,1323,4.54,0.4817,0.8455,0.9034,0.9383,1,1,1,0.5183,0.8394,0.9037,0.9518
i_resort_1_6,illumination,1606,1405,4.57,0.6387,0.8636,0.9265,0.9614,1,1,1,0.3613,0.7871,0.8723,0.9361
i_salon_1_2,illumination,1684,1607,4.79,0.3088,0.9460,0.9762,0.9881,1,1,1,0.6912,0.8971,0.9382,0.9691
i_salon_1_3,illumination,1416,1247,4.37,0.4865,0.8545,0.9273,0.9562,1,1,1,0.5135,0.8378,0.9027,0.9514
i_salon_1_4,illumination,1214,971,4.19,0.5765,0.7867,0.8624,0.9044,1,1,1,0.4235,0.8078,0.8847,0.9424
i_salon_1_5,illumination,1514,1350,4.33,0.0000,0.8989,0.9399,0.9670,1,1,1,1.0000,1.0000,1.0000,1.0000
i_salon_1_6,illumination,1394,1193,4.38,0.5420,0.8451,0.9182,0.9476,1,1,1,0.4580,0.8193,0.8916,0.9458
i_santuario_1_2,illumination,1557,1330,4.28,1.0792,0.8369,0.9216,0.9576,1,1,1,0.0000,0.6403,0.7842,0.8921
i_santuario_1_3,illumination,1554,1352,4.24,1.2119,0.8443,0.9266,0.9607,1,1,1,0.0000,0.5960,0.7576,0.8788
i_santuario_1_4,illumination,1444,1210,4.22,1.4292,0.7916,0.8920,0.9391,1,1,1,0.0000,0.5236,0.7142,0.8571
i_santuario_1_5,illumination,1522,1290,4.51,0.4657,0.8417,0.9192,0.9534,1,1,1,0.5343,0.8448,0.9069,0.9534
i_santuario_1_6,illumination,1371,1126,4.33,0.8429,0.8089,0.8950,0.9314,1,1,1,0.1571,0.7190,0.8314,0.9157
i_school_1_2,illumination,1201,1121,4.23,0.2552,0.9301,0.9584,0.9742,1,1,1,0.7448,0.9149,0.9490,0.9745
i_school_1_3,illumination,1169,1105,4.80,0.2970,0.9367,0.9666,0.9795,1,1,1,0.7030,0.9010,0.9406,0.9703
i_school_1_4,illumination,1011,803,4.38,0.5421,0.7804,0.8477,0.8853,1,1,1,0.4579,0.8193,0.8916,0.9458
i_school_1_5,illumination,1069,906,3.99,0.7747,0.8382,0.8915,0.9298,1,1,1,0.2253,0.7418,0.8451,0.9225
